0;0
9.993e-005;0
0.00039972;0
0.00049965;0
0.00069951;0
0.00079944;0
0.00089937;0
0.0009993;0
0.00129909;0
0.00139902;0
0.00149895;0
0.00159888;0
0.00169881;0
0.00189867;0
0.0019986;0
0.00209853;0
0.00239832;0
0.00249825;0
0.00259818;0
0.00279804;0
0.0029979;0
0.00309783;0
0.00329769;0
0.00359748;0
0.00379734;0
0.00389727;0
0.0039972;0
0.00409713;0
0.00419706;0
0.00429699;0
0.00439692;0
0.00449685;0
0.00469671;0
0.00479664;0
0.00489657;0
0.00509643;0
0.00519636;0
0.00529629;0
0.00539622;0
0.00549615;0
0.00559608;0
0.00569601;0
0.00579594;0
0.00589587;0
0.0059958;0
0.00609573;0
0.00619566;0
0.00649545;0
0.00659538;0
0.00679524;0
0.00719496;0
0.00729489;0
0.00739482;0
0.00749475;0
0.00759468;0
0.00769461;0
0.00779454;0
0.0079944;0
0.00809433;0
0.00829419;0
0.00839412;0
0.00849405;0.0769231
0.00859398;0
0.00869391;0
0.0089937;0
0.00919356;0
0.00929349;0
0.00939342;0
0.00949335;0
0.00959328;0
0.00969321;0
0.00979314;0
0.00989307;0
0.009993;0
0.0100929;0
0.0101929;0
0.0102928;0
0.0103927;0
0.0104927;0
0.0105926;0
0.0108924;0
0.0109923;0
0.0110922;0
0.0111922;0.166667
0.011392;0
0.0115919;0
0.0116918;0
0.0117917;0
0.0118917;0
0.0119916;1
0.0120915;0
0.0121915;0
0.0122914;0.125
0.0123913;0
0.0124913;0
0.0125912;0
0.0126911;0
0.012791;0
0.0130908;2
0.0132907;0.666667
0.0135905;0.25
0.0137903;0
0.0139902;0.666667
0.0140901;0
0.0141901;0
0.01429;0
0.0143899;0
0.0146897;0
0.0147896;0
0.0149895;0
0.0150894;0
0.0151894;0
0.0152893;0.5
0.0154892;0
0.0155891;0
0.015689;0
0.0157889;0
0.0158889;0
0.0160887;0
0.0163885;0
0.0166883;0
0.0167882;0
0.0169881;0.25
0.017088;0
0.017188;0
0.0172879;0
0.0173878;0.666667
0.0175877;0
0.0176876;0
0.0178875;0
0.0179874;0
0.0182872;2
0.018587;0
0.0188868;0
0.0189867;0
0.0190866;0
0.0192865;0.125
0.0193864;0
0.0195863;0
0.0196862;0
0.0197861;0
0.0198861;0
0.019986;0
0.0200859;0.222222
0.0201859;0
0.0202858;0
0.0203857;0.8
0.0204857;0
0.0205856;0
0.0206855;0
0.0207855;0
0.0208854;0
0.0209853;0.5
0.0210852;0
0.0211852;0
0.0212851;0
0.021385;0
0.021485;0
0.0215849;1.5
0.0217848;0
0.0218847;0
0.0219846;3.33333
0.0221845;0
0.0224843;0
0.0225842;0
0.0226841;0.333333
0.0227841;0.5
0.022884;0.384615
0.0229839;0.333333
0.0230838;0
0.0231838;0.272727
0.0234836;0
0.0235835;0
0.0236834;1.33333
0.0237834;1.33333
0.0239832;0.333333
0.0240831;0
0.0241831;0.4
0.024283;0
0.0243829;0
0.0245828;0
0.0247827;0
0.0250824;0
0.0253822;1
0.0255821;1
0.025682;0
0.025782;2
0.0259818;0
0.0260817;0
0.0261817;1.5
0.0262816;0.166667
0.0264815;0
0.0265814;0
0.0266813;2.33333
0.0268812;0
0.0269811;0.285714
0.027081;0
0.0272809;0
0.0273808;0.333333
0.0274808;0
0.0275807;0
0.0276806;0.2
0.0279804;0.166667
0.0280803;0
0.0281803;0.2
0.0282802;1
0.0283801;0.375
0.02858;0
0.0286799;0
0.0287799;0.5
0.0289797;0
0.0290796;0
0.0292795;0.428571
0.0293794;0
0.0294794;0
0.0295793;0.4
0.0296792;0
0.029979;0
0.0300789;0
0.0301789;0
0.0302788;0
0.0303787;0
0.0305786;0
0.0308784;0
0.0309783;0
0.0310782;0
0.0311782;0.142857
0.0312781;0
0.031378;1.66667
0.031478;0.25
0.0315779;0
0.0316778;0
0.0317778;0
0.0318777;0
0.0319776;0
0.0320775;0
0.0321775;0
0.0322774;0
0.0323773;1.4
0.0326771;9
0.032877;2
0.0330768;2.4
0.0332767;0
0.0336764;0
0.0337764;12
0.0338763;1.4
0.0339762;0
0.0341761;1.11111
0.0343759;0
0.0344759;2.66667
0.0345758;0
0.0347757;0
0.0348756;1.4
0.0350754;0.5
0.0352753;0
0.0353752;2.5
0.0354752;0
0.0355751;0
0.035775;1
0.0358749;6.66667
0.0360747;1.14286
0.0364745;2
0.0367743;3
0.0368742;0
0.0369741;0
0.037074;5.66667
0.037174;9.33333
0.0372739;0
0.0373738;7
0.0374738;0
0.0375737;0
0.0376736;0
0.0378735;0
0.0380733;0.142857
0.0381733;0
0.0383731;5
0.038573;9
0.0386729;0
0.0387729;4.33333
0.0388728;1.25
0.0389727;0
0.0390726;5
0.0391726;0.6
0.0392725;2.2
0.0393724;0
0.0395723;0
0.0398721;0
0.0403717;0.5
0.0404717;0.75
0.0405716;3
0.0406715;17.5
0.0408714;14.3333
0.0409713;2.2
0.0410713;5.25
0.041371;21.6667
0.0416708;8
0.0419706;0
0.0420706;6
0.0423703;11.8
0.0424703;0
0.0425702;0.5
0.0426701;1.6
0.04287;3
0.0430699;5.93333
0.0431698;8
0.0433696;19
0.0434696;4.5
0.0435695;2
0.0437694;104
0.0438693;0.6
0.0439692;0
0.0440692;0
0.0441691;0
0.044269;57
0.0443689;0
0.0445688;2
0.0446687;4.33333
0.0449685;1.66667
0.0450685;10
0.0451684;0
0.0452683;26.25
0.0453682;15
0.0454682;5.90909
0.0455681;0.5
0.045668;34.6667
0.0458679;1
0.0459678;16
0.0461677;66
0.0464675;0
0.0466673;0
0.0468672;0
0.0469671;11
0.0470671;25.25
0.047167;31.8333
0.0472669;0.4
0.0474668;0.8
0.0475667;11.1667
0.0476666;64.6667
0.0480664;0
0.0482662;0.25
0.0483661;23.2
0.048566;36.625
0.0486659;0
0.0487659;0
0.0488658;10.5
0.0489657;10
0.0490657;52.125
0.0491656;69.6667
0.0492655;4.5
0.0494654;42.3333
